5
15
1
12
20
23
8
15
19
13
12
7
21
13
7
2
13
18
17
21
14
18
19
3
15
13
14
21
10
1
21
13
20
18
8
10
21
13
21
22
15
13
14
7
18
12
9
15
4
21
21
15
13
3
19
14
4
21
8
1
15
23
20
19
1
11
16
18
17
15
19
19
13
23
7
15
19
23
13
21
18
12
9
19
1
13
22
12
21
1
21
20
9
8
21
12
1
2
17
19
13
16
8
17
20
1
2
19
17
16
15
1
19
14
21
1
20
3
20
1
12
4
2
15
13
15
23
2
8
1
1
3
19
11
7
3
17
21
21
13
3
16
15
21
17
17
1
21
1
14
18
13
11
1
21
1
9
13
7
12
6
17
21
15
14
21
7
13
2
11
1
23
12
16
21
12
3
7
23
21
15
12
17
15
23
21
18
21
15
20
19
14
20
21
15
15
7
20
7
19
22
12
12
19
7
23
15
3
1
23
9
20
12
21
8
15
7
21
14
12
20
13
4
7
5
15
19
7
1
3
20
13
12
7
8
15
20
1
12
3
23
15
16
14
11
9
20
21
20
4
23
20
21
12
17
1
15
21
5
2
21
8
12
21
23
2
7
9
20
20
15
3
7
9
17
8
21
11
11
1
17
14
17
21
20
17
3
3
23
20
15
20
8
17
12
3
18
9
7
9
22
17
20
7
2
3
22
3
23
23
20
13
15
20
12
21
14
20
20
17
14
20
20
12
22
20
17
20
3
20
20
14
20
22
11
20
2
23
1
3
20
19
12
11
3
9
14
10
1
16
16
2
3
7
7
7
7
9
12
17
17
17
16
16
22
23
23
20
23
17
